year,quarter,Investor,Operation Type,Stock Abv,Stock,Activity,Share Change
2016,Q3,pzfvx,sell,C, - Citigroup Inc.,Reduce 8.91%,"114,050"
2016,Q3,tp,sell,C.WS.A, - Citigroup WTS A,Sell 100.00%,"20,000,000"
2016,Q3,cc,sell,CACC, - Credit Acceptance Corp.,Reduce 4.12%,"17,003"
2016,Q3,MVALX,sell,CACI, - CACI International Inc.,Reduce 12.46%,"28,000"
2016,Q3,ARFFX,buy,CAH, - Cardinal Health Inc.,Buy ,"10,300"
2016,Q3,BAUPOST,buy,CAH, - Cardinal Health Inc.,Buy ,"1,030,000"
2016,Q3,tp,sell,CB, - Chubb Limited,Reduce 23.40%,"550,000"
2016,Q3,CAAPX,buy,CBRE, - CBRE Group,Add 51.06%,"216,100"
2016,Q3,cc,buy,CBRE, - CBRE Group,Add 15.13%,"1,115,818"
2016,Q3,cc,sell,CBRE, - CBRE Group,Reduce 3.35%,"284,021"
2016,Q3,SSHFX,buy,CBS, - CBS Corp.,Add 14.42%,"122,300"
2016,Q3,SSHFX,sell,CBS, - CBS Corp.,Reduce 19.89%,"193,000"
2016,Q3,GLRE,sell,CC, - Chemours Co.,Reduce 0.26%,"42,700"
2016,Q3,tp,sell,CCEP, - Coca-Cola Europacific Partners plc,Sell 100.00%,"2,700,000"
2016,Q3,DODGX,buy,CE, - Celanese Corp.,Add 1.73%,"132,133"
2016,Q3,DODGX,buy,CE, - Celanese Corp.,Add 8.94%,"627,567"
2016,Q3,SEQUX,sell,CFRHF, - Compagnie Financiere Richemont SA,Sell 100.00%,"850,000"
2016,Q3,ic,sell,CHK, - Chesapeake Energy,Sell 100.00%,"365,250"
2016,Q3,oaklx,buy,CHK, - Chesapeake Energy,Add 991.03%,"149,150"
2016,Q3,MPGFX,buy,CHRW, - C.H. Robinson Worldwide,Add 1.14%,"15,000"
2016,Q3,LPC,buy,CHTR, - Charter Communications,Add 9.55%,"457,698"
2016,Q3,LPC,sell,CHTR, - Charter Communications,Reduce 10.18%,"534,334"
2016,Q3,LUK,sell,CHTR, - Charter Communications,Sell 100.00%,937
2016,Q3,tp,sell,CHTR, - Charter Communications,Reduce 31.03%,"450,000"
2016,Q3,DODGX,buy,CI, - CIGNA Corp.,Add 1.18%,"100,000"
2016,Q3,pzfvx,buy,CI, - CIGNA Corp.,Add 183.33%,"215,900"
2016,Q3,pzfvx,sell,CI, - CIGNA Corp.,Reduce 9.63%,"12,550"
2016,Q3,LMM,buy,CIM, - Chimera Investment Corp.,Add 14.29%,"30,000"
2016,Q3,SSHFX,sell,CIT, - CIT Group,Sell 100.00%,"1,486,600"
2016,Q3,WP,buy,CLB, - Core Laboratories NV,Add 12.19%,"205,653"
2016,Q3,MVALX,sell,CLH, - Clean Harbors Inc.,Sell 100.00%,"116,080"
2016,Q3,MVALX,sell,CLH, - Clean Harbors Inc.,Reduce 33.93%,"59,623"
2016,Q3,AM,buy,CMA, - Comerica Inc.,Buy ,"1,151,993"
2016,Q3,DODGX,sell,CMCSA, - Comcast Corp.,Reduce 7.22%,"3,500,000"
2016,Q3,KB,sell,CMCSA, - Comcast Corp.,Reduce 5.29%,"1,824"
2016,Q3,LUK,buy,CMCSA, - Comcast Corp.,Buy ,"13,234"
2016,Q3,SSHFX,buy,CMCSA, - Comcast Corp.,Add 0.12%,"1,700"
2016,Q3,SSHFX,sell,CMCSA, - Comcast Corp.,Reduce 14.46%,"238,600"
2016,Q3,cc,sell,CME, - CME Group,Reduce 3.23%,"82,900"
2016,Q3,MKL,sell,CMI, - Cummins Inc.,Sell 100.00%,"37,500"
2016,Q3,CCM,sell,CMPR, - Cimpress plc,Reduce 98.28%,"1,810,490"
2016,Q3,CCM,sell,CMPR, - Cimpress plc,Reduce 27.55%,"700,387"
2016,Q3,cc,sell,CMPR, - Cimpress plc,Reduce 3.17%,"50,592"
2016,Q3,AM,buy,CNC, - Centene Corp.,Buy ,"785,000"
2016,Q3,LUK,sell,CNDT, - Conduent Inc.,Sell 100.00%,"20,000"
2016,Q3,ic,buy,CNDT, - Conduent Inc.,Buy ,"19,806,000"
2016,Q3,LLPFX,sell,CNHI, - CNH Industrial NV,Reduce 26.50%,"6,035,759"
2016,Q3,GLRE,sell,CNX, - CNX Resources Corp.,Reduce 18.76%,"4,127,384"
2016,Q3,DODGX,sell,COF, - Capital One Financial,Reduce 8.79%,"2,618,900"
2016,Q3,SSHFX,buy,COF, - Capital One Financial,Add 15.74%,"115,000"
2016,Q3,SSHFX,sell,COF, - Capital One Financial,Reduce 15.34%,"129,650"
2016,Q3,LPC,buy,COMM, - CommScope Holding Co.,Add 8.59%,"300,000"
2016,Q3,AM,sell,COOP, - Mr. Cooper Group Inc.,Reduce 2.56%,"16,667"
2016,Q3,GR,buy,COST, - Costco Co.,Add 2.03%,132
2016,Q3,GR,buy,COTY, - Coty Inc.,Buy ,"45,076"
2016,Q3,psc,sell,CP, - Canadian Pacific Railway,Sell 100.00%,"49,204,450"
2016,Q3,GLRE,buy,CPN, - Calpine Corp.,Add 98.58%,"5,579,800"
2016,Q3,SSHFX,sell,CPN, - Calpine Corp.,Reduce 8.19%,"263,600"
2016,Q3,GLRE,sell,CPRI, - Capri Holdings Ltd,Reduce 36.57%,"1,768,193"
2016,Q3,MKL,sell,CPRT, - Copart Inc.,Sell 100.00%,"3,860,000"
2016,Q3,MPGFX,buy,CRAY, - Cray Inc.,Add 3.50%,"70,000"
2016,Q3,AIM,buy,CSC, - Computer Sciences Corp.,Buy ,"65,000"
2016,Q3,FPACX,sell,CSCO, - Cisco Systems,Reduce 16.25%,"2,508,940"
2016,Q3,MAVFX,buy,CSCO, - Cisco Systems,Add 4.69%,"3,000"
2016,Q3,AIM,buy,CTB, - Cooper Tire & Rubber Co.,Buy ,"100,000"
2016,Q3,WP,sell,CTSH, - Cognizant Technology Solutions,Reduce 53.00%,"2,849,402"
2016,Q3,WP,sell,CTSH, - Cognizant Technology Solutions,Reduce 4.42%,"248,539"
2016,Q3,MVALX,sell,CUDA, - Barracuda Networks,Reduce 10.90%,"30,000"
2016,Q3,pzfvx,sell,CVE, - Cenovus Energy Inc.,Reduce 3.01%,"83,875"
2016,Q3,ic,sell,CVRR, - CVR Refining LP,Reduce 4.17%,"250,000"
2016,Q3,ARFFX,buy,CVS, - CVS Health Corp.,Buy ,"9,500"
2016,Q3,WVALX,buy,CVS, - CVS Health Corp.,Buy ,"110,000"
2016,Q3,MAVFX,sell,CVX, - Chevron Corp.,Reduce 5.10%,800
2016,Q3,GLRE,sell,CYH, - Community Health Systems,Sell 100.00%,"2,419,017"
2016,Q3,AM,sell,DAL, - Delta Air Lines Inc.,Reduce 50.56%,"243,350"
2016,Q3,BRK,buy,DAL, - Delta Air Lines Inc.,Add 847.69%,"53,692,072"
2016,Q3,FPPTX,sell,DAN, - Dana Inc.,Reduce 15.95%,"303,610"
2016,Q3,GR,buy,DANOY, - Danone,Add 2.60%,"17,305"
2016,Q3,LUK,sell,DB, - Deutsche Bank AG,Sell 100.00%,"517,000"
2016,Q3,GLRE,sell,DBI, -  Designer Brands Inc.,Reduce 15.91%,"676,000"
2016,Q3,BAUPOST,buy,DBRG, - DigitalBridge Group Inc.,Add 56.53%,"628,270"
2016,Q3,MPGFX,buy,DCI, - Donaldson Co.,Add 900.00%,"3,267,000"
2016,Q3,LLPFX,sell,DD-OLD, - Du Pont (E.I.) OLD,Sell 100.00%,"1,607,158"
2016,Q3,TF,sell,DD-OLD, - Du Pont (E.I.) OLD,Reduce 15.00%,"2,617,634"
2016,Q3,GLRE,sell,DDS, - Dillard Inc.,Reduce 0.80%,"15,600"
2016,Q3,BRK,sell,DE, - Deere & Co.,Reduce 3.98%,"874,185"
2016,Q3,DODGX,sell,DHR, - Danaher Corp.,Reduce 5.82%,"200,000"
2016,Q3,tp,buy,DHR, - Danaher Corp.,Add 16.88%,"650,000"
2016,Q3,MPGFX,buy,DIS, - Walt Disney Co.,Add 13.73%,"140,000"
2016,Q3,MVALX,sell,DKS, - Dick's Sporting Goods Inc.,Reduce 19.31%,"35,000"
2016,Q3,AC,sell,DLTR, - Dollar Tree Inc.,Reduce 0.02%,820
2016,Q3,LPC,buy,DLTR, - Dollar Tree Inc.,Add 15.20%,"2,030,596"
2016,Q3,LPC,sell,DLTR, - Dollar Tree Inc.,Reduce 39.48%,"6,076,613"
2016,Q3,GR,buy,DOV, - Dover Corp.,Add 3.75%,"2,250"
2016,Q3,pzfvx,sell,DOV, - Dover Corp.,Reduce 17.79%,"145,675"
2016,Q3,LUK,buy,DVA, - DaVita HealthCare Partners,Buy ,"7,135"
2016,Q3,AM,sell,DVMT-OLD, - Dell Technologies Inc. old,Sell 100.00%,"330,000"
2016,Q3,LUK,sell,DVMT-OLD, - Dell Technologies Inc. old,Reduce 4.33%,"6,831"
2016,Q3,LPC,buy,EA, - Electronic Arts,Add 142.42%,"5,063,664"
2016,Q3,LPC,buy,EBAY, - eBay Inc.,Buy ,"33,164,569"
2016,Q3,LPC,sell,EBAY, - eBay Inc.,Reduce 71.04%,"23,558,763"
2016,Q3,WP,sell,ECL, - Ecolab Inc.,Reduce 0.37%,21
2016,Q3,cc,sell,ECL, - Ecolab Inc.,Reduce 3.20%,"99,400"
2016,Q3,WP,sell,ED, - Consolidated Edison,Reduce 4.21%,600
2016,Q3,LMM,buy,EIGI, - Endurance Int. Group Hldgs,Add 17.64%,"1,087,725"
2016,Q3,tp,buy,ELV, - Elevance Health Inc.,Buy ,"1,000,000"
2016,Q3,tp,sell,EMC, - EMC Corp.,Sell 100.00%,"6,000,000"
2016,Q3,AIM,sell,EMN, - Eastman Chemical,Reduce 37.97%,"741,631"
2016,Q3,MKL,sell,EMR, - Emerson Electric,Sell 100.00%,"158,000"
2016,Q3,MPGFX,sell,EMR, - Emerson Electric,Reduce 18.33%,"220,000"
2016,Q3,LMM,buy,ENDP, - Endo International plc,Add 92.59%,"1,623,500"
2016,Q3,AC,sell,ENOV, - Enovis Corp.,Reduce 22.95%,"466,667"
2016,Q3,MVALX,sell,EOG, - EOG Resources,Reduce 15.57%,"35,000"
2016,Q3,LPC,sell,EQIX, - Equinix Inc.,Reduce 15.95%,"341,384"
2016,Q3,AC,sell,ESGR, - Enstar Group Ltd.,Reduce 0.04%,635
2016,Q3,WP,sell,ESRX, - Express Scripts,Reduce 43.61%,"1,337,363"
2016,Q3,WVALX,sell,ESRX, - Express Scripts,Sell 100.00%,"380,000"
2016,Q3,SSHFX,buy,EXC, - Exelon Corp.,Add 15.01%,"196,250"
2016,Q3,SSHFX,sell,EXC, - Exelon Corp.,Reduce 22.50%,"338,250"
2016,Q3,LPC,buy,EXPE, - Expedia Group Inc.,Buy ,"7,143,331"
2016,Q3,LPC,sell,EXPE, - Expedia Group Inc.,Reduce 39.56%,"2,825,799"
2016,Q3,CAAPX,sell,FAF, - First Amer'n Corp.,Reduce 0.26%,"4,400"
2016,Q3,WP,buy,FAST, - Fastenal,Buy ,"4,987,358"
2016,Q3,MVALX,buy,FCX, - Freeport-McMoran Inc.,Buy ,"404,530"
2016,Q3,LMM,buy,FIG, - Fortress Investment Group,Add 36.93%,"250,000"
2016,Q3,cc,sell,FIS, - Fidelity National Information Services,Reduce 11.16%,"705,776"
2016,Q3,cc,sell,FIS, - Fidelity National Information Services,Reduce 15.83%,"1,189,268"
2016,Q3,MVALX,sell,FIVE, - Five Below Inc.,Reduce 11.07%,"20,000"
2016,Q3,LPC,sell,FLT, - FleetCor Technologies Inc.,Reduce 15.18%,"872,920"
2016,Q3,GR,buy,FMX, - Fomento Economico Mexicano,Add 2.22%,"2,765"
2016,Q3,oaklx,sell,FNF, - Fidelity National Financial Inc.,Reduce 13.43%,"1,000,000"
2016,Q3,LUK,sell,FOX, - Fox Corporation CL B,Reduce 59.14%,"24,424"
2016,Q3,BAUPOST,buy,FOXA, - Fox Corporation,Add 50.14%,"6,391,000"
2016,Q3,BAUPOST,buy,FOXA, - Fox Corporation,Add 65.60%,"5,049,547"
2016,Q3,DODGX,buy,FOXA, - Fox Corporation,Add 42.86%,"12,400,000"
2016,Q3,GLRE,sell,FOXA, - Fox Corporation,Sell 100.00%,"4,768,079"
2016,Q3,GLRE,buy,FRED, - Fred's Inc.,Buy ,"1,500,000"
2016,Q3,MVALX,sell,FRED, - Fred's Inc.,Reduce 0.08%,532
2016,Q3,MVALX,sell,FTK, - Flotek Industries Inc.,Sell 100.00%,"195,790"
2016,Q3,MVALX,sell,FTK, - Flotek Industries Inc.,Reduce 24.92%,"65,000"
2016,Q3,SEQUX,sell,FTV, - Fortive Corp.,Sell 100.00%,"380,877"
2016,Q3,GR,buy,FULT, - Fulton Financial Corp.,Add 167.52%,"58,513"
2016,Q3,tp,buy,GD, - General Dynamics,Add 280.17%,"994,900"
2016,Q3,FPACX,sell,GE, - General Electric,Reduce 12.01%,"126,455"
2016,Q3,SSHFX,buy,GE, - General Electric,Add 25.82%,"49,112"
2016,Q3,TF,sell,GE, - General Electric,Reduce 2.87%,"267,808"
2016,Q3,LPC,buy,GEN, - Gen Digital Inc.,Buy ,"13,271,908"
2016,Q3,MAVFX,sell,GEN, - Gen Digital Inc.,Reduce 42.67%,"19,200"
2016,Q3,GLRE,sell,GEO, - GEO Group Inc.,Sell 100.00%,"287,133"
2016,Q3,LMM,buy,GEO, - GEO Group Inc.,Add 65.22%,"60,000"
2016,Q3,MPGFX,buy,GGG, - Graco Inc.,Add 11.05%,"600,000"
2016,Q3,MAVFX,buy,GILD, - Gilead Sciences,Add 6.85%,"1,700"
2016,Q3,MPGFX,sell,GIS, - General Mills,Reduce 3.45%,"70,000"
2016,Q3,MPGFX,sell,GKSR, - G & K Services Cl A,Reduce 28.43%,"63,545"
2016,Q3,MPGFX,sell,GKSR, - G & K Services Cl A,Reduce 20.16%,"56,455"
2016,Q3,GLRE,sell,GLBL, - TerraForm Global Inc.,Sell 100.00%,"1,633,791"
2016,Q3,GLRE,sell,GLBL, - TerraForm Global Inc.,Reduce 13.11%,"246,400"
2016,Q3,DODGX,sell,GLW, - Corning Inc.,Reduce 14.01%,"3,070,000"
2016,Q3,MPGFX,sell,GLW, - Corning Inc.,Reduce 2.94%,"50,000"
2016,Q3,AM,sell,GM, - General Motors,Sell 100.00%,"94,826"
2016,Q3,GLRE,sell,GM, - General Motors,Reduce 1.23%,"211,867"
2016,Q3,FPACX,sell,GMALF, - Genting Malaysia Bhd,Sell 100.00%,"41,441,930"
2016,Q3,LMM,buy,GME, - GameStop Corp.,Add 38.48%,"1,785,800"
2016,Q3,LMM,buy,GNW, - Genworth Financial Inc.,Add 0.02%,"3,350"
2016,Q3,LPC,sell,GOOG, - Alphabet Inc. CL C,Reduce 25.56%,"4,310,920"
2016,Q3,LPC,sell,GOOG, - Alphabet Inc. CL C,Reduce 4.58%,"808,780"
2016,Q3,MAVFX,buy,GOOG, - Alphabet Inc. CL C,Add 125.00%,"5,000"
2016,Q3,WP,sell,GOOG, - Alphabet Inc. CL C,Reduce 27.75%,"229,160"
2016,Q3,WP,sell,GOOG, - Alphabet Inc. CL C,Reduce 13.13%,"124,840"
2016,Q3,cc,sell,GOOG, - Alphabet Inc. CL C,Reduce 14.08%,"864,340"
2016,Q3,oaklx,buy,GOOG, - Alphabet Inc. CL C,Add 4.70%,"500,000"
2016,Q3,GFT,buy,GOOGL, - Alphabet Inc.,Buy ,"862,140"
2016,Q3,SSHFX,buy,GOOGL, - Alphabet Inc.,Add 4.75%,"57,100"
2016,Q3,SSHFX,sell,GOOGL, - Alphabet Inc.,Reduce 7.47%,"97,000"
2016,Q3,WP,buy,GOOGL, - Alphabet Inc.,Add 10.76%,"577,720"
2016,Q3,cc,sell,GOOGL, - Alphabet Inc.,Reduce 3.08%,"289,800"
2016,Q3,tp,buy,GOOGL, - Alphabet Inc.,Add 37.50%,"3,000,000"
2016,Q3,DODGX,sell,GS, - Goldman Sachs Group,Reduce 7.85%,"726,100"
2016,Q3,pzfvx,sell,GS, - Goldman Sachs Group,Reduce 11.24%,"36,600"
2016,Q3,tp,buy,GS, - Goldman Sachs Group,Buy ,"400,000"
2016,Q3,KB,buy,GSK, - GSK plc,Add 31.85%,"201,275"
2016,Q3,AIM,sell,GT, - Goodyear Tire & Rubber,Reduce 21.38%,"811,746"
2016,Q3,AM,sell,GT, - Goodyear Tire & Rubber,Reduce 72.42%,"622,125"
2016,Q3,BAUPOST,buy,GTYHU, - Gty Technology Hldgs Inc. Unit,Buy ,"4,400,000"
2016,Q3,LMM,buy,GTYHU, - Gty Technology Hldgs Inc. Unit,Buy ,"2,011,800"
2016,Q3,MPGFX,buy,GWB, - Great Western Bancorp,Add 18.18%,"120,000"
2016,Q3,AM,sell,HAIN, - Hain Celestial Group,Reduce 20.29%,"258,825"
2016,Q3,AM,sell,HAIN, - Hain Celestial Group,Reduce 0.48%,"6,197"
2016,Q3,CCM,sell,HAL, - Halliburton Co.,Sell 100.00%,"1,619,013"
2016,Q3,pzfvx,sell,HAL, - Halliburton Co.,Reduce 27.28%,"248,950"
2016,Q3,pzfvx,sell,HAL, - Halliburton Co.,Reduce 10.97%,"112,475"
2016,Q3,AIM,sell,HAR, - Harman Int'l Industries,Reduce 30.07%,"483,718"
2016,Q3,AM,sell,HCA, - HCA Healthcare Inc.,Reduce 7.41%,"91,690"
2016,Q3,CCM,buy,HCA, - HCA Healthcare Inc.,Buy ,"2,498,550"
2016,Q3,LPC,sell,HCA, - HCA Healthcare Inc.,Sell 100.00%,"1,669,543"
2016,Q3,LLPFX,sell,HCMLF, - Holcim Ltd.,Reduce 2.21%,"70,600"
2016,Q3,LPC,sell,HDB, - HDFC Bank Ltd.,Reduce 67.48%,"2,722,574"
2016,Q3,AM,sell,HDS, - HD Supply Holdings,Sell 100.00%,"2,821,662"
2016,Q3,tp,buy,HDS, - HD Supply Holdings,Buy ,"2,250,000"
2016,Q3,MVALX,buy,HEES, - H&E Equipment Services,Buy ,"243,487"
2016,Q3,FPACX,sell,HENKY, - Henkel KGAA,Sell 100.00%,"1,128,081"
2016,Q3,psc,buy,HHC, - Howard Hughes Corp.,Add 31.85%,"1,136,517"
2016,Q3,GR,buy,HKHHF, - Heineken Holding NV,Add 0.45%,"48,153"
2016,Q3,LPC,buy,HLT, - Hilton Worldwide Holdings,Buy ,"19,597,829"
2016,Q3,LPC,sell,HLT, - Hilton Worldwide Holdings,Sell 100.00%,"19,597,829"
2016,Q3,FPPTX,buy,HMHC-OLD, - Houghton Mifflin Harcourt Co.,Add 9.96%,"129,850"
2016,Q3,DODGX,sell,HOG, - Harley-Davidson,Reduce 3.41%,"200,000"
2016,Q3,MKL,sell,HOG, - Harley-Davidson,Sell 100.00%,"305,000"
2016,Q3,cc,sell,HOG, - Harley-Davidson,Sell 100.00%,"5,457,872"
2016,Q3,cc,sell,HOG, - Harley-Davidson,Reduce 3.41%,"192,598"
2016,Q3,MPGFX,buy,HON, - Honeywell Int'l Inc.,Add 0.74%,"10,000"
2016,Q3,tp,buy,HON, - Honeywell Int'l Inc.,Buy ,"1,375,000"
2016,Q3,MVALX,sell,HP, - Helmerich & Payne,Reduce 1.53%,677
2016,Q3,DODGX,sell,HPQ, - HP Inc.,Reduce 14.35%,"11,972,500"
2016,Q3,tp,sell,HRS, - Harris Corp.,Sell 100.00%,"1,000,000"
2016,Q3,TWEBX,buy,HSBC, - HSBC Holdings plc,Add 3.01%,"35,480"
2016,Q3,TWEBX,sell,HSBC, - HSBC Holdings plc,Sell 100.00%,"1,214,061"
2016,Q3,GLRE,sell,HTS, - Hatteras Financial Corp.,Sell 100.00%,"7,577,500"
2016,Q3,GLRE,sell,HTZ, - Hertz Global Hldgs Inc.,Sell 100.00%,"3,300,000"
2016,Q3,ic,buy,HTZ, - Hertz Global Hldgs Inc.,Add 126.17%,"16,325,273"
2016,Q3,GLRE,sell,HUM, - Humana Inc.,Sell 100.00%,"384,300"
2016,Q3,AM,sell,HUN, - Huntsman Corp.,Reduce 9.93%,"630,265"
2016,Q3,ARFFX,sell,IBM, - International Business Machines,Reduce 5.03%,800
2016,Q3,LPC,sell,ICE, - Intercontinental Exchange Inc.,Reduce 29.99%,"1,810,508"
2016,Q3,AIM,sell,IM, - Ingram Micro Inc.,Sell 100.00%,"1,174,191"
2016,Q3,AIM,sell,IM, - Ingram Micro Inc.,Reduce 9.62%,"124,957"
2016,Q3,pzfvx,sell,INTC, - Intel Corp.,Reduce 22.02%,"300,234"
2016,Q3,BAUPOST,sell,INVA, - Innoviva Inc.,Reduce 15.21%,"2,678,608"
2016,Q3,pzfvx,sell,IPG, - Interpublic Group,Reduce 10.61%,"122,275"
2016,Q3,CAAPX,sell,ITW, - Illinois Tool Works,Reduce 9.50%,"55,600"
2016,Q3,GR,buy,JCDXF, - JC Decaux SA ACT,Add 4.17%,"251,987"
2016,Q3,AM,buy,JCP, - Penney (J.C.),Buy ,"5,079,886"
2016,Q3,FFH,buy,JNJ, - Johnson & Johnson,Add 82.56%,"68,400"
2016,Q3,MPGFX,sell,JNJ, - Johnson & Johnson,Reduce 0.78%,"10,000"
2016,Q3,TWEBX,sell,JNJ, - Johnson & Johnson,Reduce 6.82%,"9,400"
2016,Q3,fairx,sell,JOE, - St. Joe Co.,Reduce 0.02%,"5,100"
2016,Q3,CCM,sell,JPM, - JPMorgan Chase & Co.,Reduce 4.11%,"115,807"
2016,Q3,DODGX,sell,JPM, - JPMorgan Chase & Co.,Reduce 7.14%,"1,292,400"
2016,Q3,oaklx,sell,JPM, - JPMorgan Chase & Co.,Reduce 25.14%,"963,000"
2016,Q3,oaklx,sell,JPM, - JPMorgan Chase & Co.,Reduce 7.26%,"300,000"
2016,Q3,pzfvx,sell,JPM, - JPMorgan Chase & Co.,Reduce 10.83%,"71,275"
2016,Q3,CCM,sell,JPM.WS, - JPMorgan Chase WTS,Reduce 3.90%,"178,039"
2016,Q3,MVALX,buy,JUNO, - Juno Therapeutics Inc.,Add 55.25%,"56,492"
2016,Q3,CAAPX,sell,JWN, - Nordstrom,Reduce 27.57%,"207,400"
2016,Q3,hcmax,sell,JWN, - Nordstrom,Reduce 40.00%,"10,000"
2016,Q3,CAAPX,buy,KEYS, - Keysight Technologies Inc.,Buy ,"799,715"
2016,Q3,GR,buy,KHC, - Kraft Heinz Co.,Add 1.75%,375
2016,Q3,BAUPOST,sell,KIN, - Kindred Biosciences Inc.,Sell 100.00%,"3,011,584"
2016,Q3,BAUPOST,sell,KIN, - Kindred Biosciences Inc.,Reduce 0.08%,"2,264"
2016,Q3,ARFFX,buy,KKR, - KKR & Co. L.P.,Add 27.97%,"37,000"
2016,Q3,BAUPOST,sell,KLXI, - KLX Inc.,Sell 100.00%,"2,000,000"
2016,Q3,MVALX,buy,KLXI, - KLX Inc.,Add 30.30%,"50,000"
2016,Q3,LPC,sell,KMI, - Kinder Morgan,Sell 100.00%,"12,334,772"
2016,Q3,AM,buy,KMT, - Kennametal Inc.,Buy ,"1,009,638"
2016,Q3,ARFFX,sell,KMT, - Kennametal Inc.,Reduce 20.22%,"9,400"
2016,Q3,CAAPX,sell,KMT, - Kennametal Inc.,Reduce 30.24%,"822,300"
2016,Q3,CAAPX,sell,KMT, - Kennametal Inc.,Reduce 8.57%,"254,700"
2016,Q3,GLRE,sell,LAMR, - Lamar Advertising Co.,Sell 100.00%,"148,072"
2016,Q3,BRK,buy,LBTYA, - Liberty Global Inc.,Add 4.20%,"814,000"
2016,Q3,CCM,sell,LBTYA, - Liberty Global Inc.,Reduce 6.82%,"86,593"
2016,Q3,tp,buy,LBTYA, - Liberty Global Inc.,Add 50.00%,"1,000,000"
2016,Q3,CCM,buy,LBTYK, - Liberty Global Inc. C,Add 0.49%,"32,711"
2016,Q3,fairx,buy,LE, - Lands End Inc.,Add 11.78%,"353,200"
2016,Q3,LUK,sell,LEN.B, - Lennar Corp. CL B,Sell 100.00%,"6,931"
2016,Q3,BAUPOST,buy,LEXIA, - Liberty Expedia Holdings A,Buy ,"395,613"
2016,Q3,ARFFX,buy,LH, - Laboratory Corp. of America Hldgs,Add 6.51%,"1,100"
2016,Q3,CAAPX,buy,LH, - Laboratory Corp. of America Hldgs,Add 1.67%,"9,400"
2016,Q3,CAAPX,sell,LH, - Laboratory Corp. of America Hldgs,Reduce 5.60%,"33,300"
2016,Q3,CCM,buy,LILA, - Liberty LiLAC Group A,Add 321.28%,"115,885"
2016,Q3,MKL,sell,LILA, - Liberty LiLAC Group A,Reduce 0.03%,4
2016,Q3,CCM,buy,LILAK, - Liberty LiLAC Group C,Buy ,"751,775"
2016,Q3,GLRE,sell,LILAK, - Liberty LiLAC Group C,Sell 100.00%,"411,079"
2016,Q3,ARFFX,sell,LMT, - Lockheed Martin Corp.,Reduce 2.01%,189
2016,Q3,BAUPOST,sell,LNG, - Cheniere Energy Inc.,Reduce 6.70%,"1,998,217"
2016,Q3,LPC,sell,LNG, - Cheniere Energy Inc.,Reduce 51.72%,"5,555,085"
2016,Q3,MVALX,sell,LNN, - Lindsay Corp.,Sell 100.00%,"31,503"
2016,Q3,MVALX,sell,LNN, - Lindsay Corp.,Reduce 36.36%,"18,000"
2016,Q3,tp,sell,LOW, - Lowe's Cos.,Sell 100.00%,"3,000,000"
2016,Q3,BRK,buy,LSXMK, - Liberty SiriusXM Series C,Add 0.32%,"71,000"
2016,Q3,BRK,buy,LSXMK, - Liberty SiriusXM Series C,Add 11.18%,"2,236,109"
2016,Q3,LPC,sell,LULU, - Lululemon Athletica Inc.,Reduce 19.37%,"1,081,834"
2016,Q3,BRK,buy,LUV, - Southwest Airlines,Buy ,"43,203,775"
2016,Q3,PI,buy,LUV, - Southwest Airlines,Buy ,"512,220"
2016,Q3,LUK,sell,LVLT, - Level 3 Communications Inc.,Reduce 57.58%,"90,000"
2016,Q3,LUK,sell,LVNTA, - Liberty Ventures,Reduce 12.18%,"86,237"
2016,Q3,MVALX,buy,LVS, - Las Vegas Sands Corp.,Add 41.29%,"65,000"
2016,Q3,AC,sell,MA, - Mastercard Inc.,Reduce 0.03%,"1,550"
2016,Q3,WVALX,buy,MA, - Mastercard Inc.,Add 12.55%,"31,000"
2016,Q3,oaklx,sell,MA, - Mastercard Inc.,Reduce 3.76%,"100,000"
2016,Q3,KB,buy,MBI, - MBIA Inc.,Add 0.53%,"23,000"
2016,Q3,AM,buy,MCK, - McKesson Corp.,Buy ,"275,000"
2016,Q3,BAUPOST,buy,MCK, - McKesson Corp.,Buy ,"1,000,000"
2016,Q3,pzfvx,buy,MCK, - McKesson Corp.,Buy ,"334,208"
2016,Q3,AC,sell,MCO, - Moody's Corp.,Reduce 0.02%,863
2016,Q3,MPGFX,sell,MDT, - Medtronic plc,Reduce 0.56%,"10,000"
2016,Q3,DODGX,buy,MET, - MetLife Inc.,Add 5.59%,"1,400,000"
2016,Q3,pzfvx,sell,MET, - MetLife Inc.,Reduce 2.95%,"26,675"
2016,Q3,tp,buy,META, - Meta Platforms Inc.,Add 45.33%,"1,700,000"
2016,Q3,LPC,sell,MHK, - Mohawk Industries,Sell 100.00%,"1,176,827"
2016,Q3,tp,sell,MHK, - Mohawk Industries,Reduce 40.00%,"600,000"
2016,Q3,MKL,sell,MJN, - Mead Johnson Nutrition Co.,Sell 100.00%,"32,300"
2016,Q3,AC,sell,MKL, - Markel Corp.,Reduce 0.03%,156
2016,Q3,MVALX,buy,MLNX, - Mellanox Technologies Ltd.,Add 53.97%,"97,900"
2016,Q3,SSHFX,sell,MMC, - Marsh & McLennan,Reduce 15.56%,"100,150"
2016,Q3,WP,buy,MN-OLD, - Manning & Napier,Add 29.67%,"10,125"
2016,Q3,LPC,buy,MNST, - Monster Beverage Corp.,Add 0.19%,"23,754"
2016,Q3,LPC,sell,MNST, - Monster Beverage Corp.,Sell 100.00%,"12,448,479"
